request_id,tenant_id,apartment_id,request_date,start_month,duration
3452,960,2107,2020-08-31,2021-06,4
3456,831,455,2022-01-01,2023-01,15
3462,509,2247,2022-05-26,2023-02,15
3474,514,479,2020-04-26,2020-11,24
3485,615,56,2020-11-05,2020-12,22
3488,693,1025,2020-07-16,2020-08,13
3492,472,2524,2020-10-13,2021-09,11
3499,36,2592,2022-10-28,2022-12,7
3501,851,150,2022-01-01,2022-03,3
3502,819,2122,2020-07-17,2021-07,18
3504,883,768,2021-06-28,2022-03,12
3510,963,730,2020-06-20,2020-11,20
3513,969,802,2021-10-30,2022-08,22
3529,23,990,2021-05-23,2021-08,8
3530,338,124,2020-09-12,2020-10,21
3540,287,412,2020-05-09,2020-12,9
3544,934,2315,2023-06-27,2024-05,17
3547,363,2753,2022-09-17,2022-12,20
3550,981,99,2024-02-26,2024-04,20
3555,899,1646,2023-03-18,2023-07,9
3556,480,198,2022-05-21,2022-12,8
3559,74,605,2020-02-14,2020-07,18
3568,627,2136,2020-06-07,2021-06,10
3569,80,2124,2021-06-05,2022-06,5
3574,297,1219,2022-03-10,2022-10,20
3585,828,1017,2022-04-28,2022-05,10
3603,714,279,2023-03-23,2023-05,19
3605,330,1069,2021-02-17,2021-09,10
3620,169,517,2020-07-04,2020-11,21
3626,201,2903,2023-11-22,2024-01,13
3627,156,176,2023-08-13,2024-06,22
3630,765,1610,2021-06-24,2022-01,12
3634,148,1276,2022-08-13,2022-09,11
3641,126,1942,2020-01-03,2020-10,17
3642,440,74,2023-10-24,2024-01,3
3650,23,1837,2021-03-03,2022-01,12
3651,237,1731,2021-05-27,2022-02,9
3672,974,1506,2020-02-25,2020-07,5
3691,109,2344,2021-06-17,2021-12,15
3696,424,653,2023-04-23,2023-12,16
3699,513,1133,2023-12-03,2024-03,6
3701,810,2475,2021-04-21,2022-01,12
3704,566,493,2022-02-25,2022-06,3
3705,32,1838,2022-11-10,2023-11,19
3706,826,1091,2021-05-23,2022-03,22
3708,713,2660,2020-12-23,2021-02,21
3728,358,2014,2021-10-20,2021-11,5
3737,529,1800,2020-01-18,2020-06,20
3741,990,909,2023-03-07,2024-02,20
3747,970,2369,2022-01-28,2022-05,4
3749,875,2018,2021-08-13,2021-10,7
3757,854,1974,2021-01-02,2021-12,19
3760,774,1687,2023-10-13,2023-11,10
3769,871,2409,2021-05-07,2022-05,14
3775,645,696,2021-10-07,2022-07,5
3793,452,531,2021-06-23,2021-09,11
3802,377,430,2021-04-12,2021-10,8
3805,1000,934,2021-08-19,2022-07,13
3807,560,1661,2021-10-19,2022-05,22
3808,17,931,2020-01-06,2020-04,6
3810,541,1754,2020-03-08,2021-01,18
3818,633,396,2020-03-31,2020-08,18
3819,893,1891,2024-04-16,2024-11,18
3823,625,1106,2022-07-26,2022-12,11
3825,929,186,2021-09-13,2022-09,4
3829,955,764,2021-07-07,2022-02,13
3832,6,1833,2021-03-08,2021-09,12
3842,666,212,2022-04-17,2023-04,4
3844,687,719,2024-03-10,2024-09,21
3847,946,2915,2022-03-27,2023-02,4
3850,866,1374,2023-12-24,2024-07,8
3857,998,1056,2022-09-26,2023-09,8
3858,65,2873,2020-03-13,2020-05,17
3860,386,732,2022-06-10,2023-02,10
3864,225,2046,2021-08-01,2022-01,22
3868,464,2876,2021-06-17,2021-07,19
3876,887,1545,2021-02-06,2021-10,21
3887,841,756,2020-08-03,2021-03,5
3893,264,826,2020-03-12,2020-07,18
3898,353,1637,2024-02-18,2024-07,9
3902,491,2691,2022-12-12,2023-08,5
3907,712,1594,2021-03-22,2021-10,14
3911,83,2940,2023-10-09,2023-12,21
3918,120,1244,2020-01-02,2020-04,21
3925,871,1528,2020-04-13,2020-08,24
3939,200,679,2024-02-16,2024-10,12
3942,647,2662,2023-02-21,2023-09,17
3949,494,932,2021-03-24,2022-03,4
3955,762,409,2024-01-08,2024-09,10
3957,272,1387,2024-06-27,2024-09,23
3963,382,642,2021-03-04,2022-01,5
3980,362,2674,2021-05-19,2022-03,24
3981,752,1404,2022-05-10,2023-01,12
3982,125,1359,2022-12-21,2023-02,12
3983,40,1027,2023-09-19,2024-02,21
3984,52,2587,2023-07-27,2023-10,23
3985,661,68,2023-11-08,2023-12,21
3989,169,2734,2022-07-04,2022-11,20
3990,138,2623,2023-11-20,2024-06,14
3996,33,1929,2020-07-13,2021-05,14
3998,479,155,2023-04-14,2024-03,16
3999,999,909,2022-12-29,2023-03,12
4003,593,1248,2020-03-14,2020-11,23
4005,314,2595,2020-06-26,2021-02,23
4013,828,81,2023-09-19,2023-10,5
4025,283,1763,2022-03-05,2022-11,18
4031,378,1866,2021-04-10,2021-07,21
4033,430,1380,2024-03-28,2024-07,18
4041,897,1171,2023-06-08,2024-04,8
4046,19,2424,2021-10-08,2022-01,12
4048,196,145,2020-12-20,2021-09,5
4052,64,71,2021-03-13,2021-07,18
4053,247,749,2022-06-03,2023-01,7
4055,565,1856,2021-09-03,2022-08,18
4059,13,690,2021-03-31,2022-03,13
4062,90,2410,2020-06-09,2021-05,10
4066,431,1199,2022-04-30,2023-02,19
4068,303,2599,2023-07-19,2024-04,23
4073,432,983,2022-05-26,2023-05,14
4075,53,154,2022-06-18,2023-03,5
4077,870,1096,2021-03-04,2022-01,16
4085,305,1605,2020-05-30,2020-08,9
4087,821,1774,2022-02-24,2022-07,7
4089,25,1226,2020-01-28,2020-03,23
4091,501,947,2022-10-10,2023-02,21
4092,821,96,2021-08-14,2022-03,21
4099,284,1189,2024-01-13,2024-03,19
4114,866,1880,2024-04-02,2024-10,3
4115,774,2752,2024-05-22,2024-10,13
4116,803,2319,2021-03-26,2021-09,4
4118,702,727,2022-08-15,2023-02,24
4119,514,2482,2022-10-04,2023-04,13
4120,576,8,2020-10-10,2020-11,17
4126,353,773,2023-08-29,2024-01,5
4127,612,778,2024-07-26,2024-12,10
4132,478,2055,2021-10-21,2022-06,19
4133,132,1751,2021-08-01,2021-11,23
4140,183,1816,2020-09-16,2020-12,9
4151,840,2173,2022-02-27,2022-10,18
4160,540,333,2022-11-10,2023-08,20
4162,755,616,2022-09-11,2023-01,5
4163,924,1010,2022-08-05,2022-12,4
4170,650,1481,2021-06-23,2021-10,7
4171,998,1656,2022-02-03,2023-01,22
4172,354,745,2024-04-30,2024-10,4
4173,607,2545,2020-09-28,2021-04,3
4183,11,2059,2021-10-05,2022-04,23
4187,291,276,2020-03-03,2020-11,6
4188,435,1242,2023-04-27,2024-01,22
4189,592,1516,2022-06-01,2022-08,18
4195,231,836,2023-07-02,2024-02,9
4198,109,1498,2021-02-14,2021-04,23
4200,968,526,2020-05-24,2021-05,15
4201,931,42,2022-12-02,2023-04,23
4207,420,1273,2023-11-17,2024-09,22
4214,985,622,2021-03-19,2022-02,12
4225,746,1124,2024-01-13,2024-05,5
4230,181,1354,2023-02-25,2023-07,10
4232,581,2072,2020-04-19,2020-09,3
4233,379,2053,2020-06-11,2021-03,18
4245,243,1559,2024-05-31,2024-07,11
4247,815,177,2024-03-16,2024-04,6
4259,961,189,2020-04-03,2020-05,10
4261,282,2995,2020-01-20,2020-05,8
4267,713,2342,2022-04-08,2022-12,5
4271,195,924,2024-04-28,2024-12,9
4275,35,876,2021-04-11,2022-04,23
4283,832,2021,2023-01-30,2024-01,22
4300,735,1281,2021-03-09,2022-03,4
4305,752,426,2021-08-15,2022-06,8
4317,695,2318,2020-06-23,2020-11,18
4321,868,835,2021-06-02,2022-03,20
4325,529,1054,2021-02-02,2021-09,20
4326,164,2654,2024-03-26,2024-10,11
4343,266,624,2020-08-18,2021-01,11
4354,6,2663,2023-09-01,2023-11,13
4355,565,2795,2020-09-26,2021-04,14
4371,173,2987,2020-10-14,2021-02,3
4380,352,886,2022-07-12,2023-06,21
4381,986,507,2022-06-30,2023-03,11
4400,77,1814,2021-10-09,2022-02,11
4403,843,111,2020-07-31,2021-06,17
4404,480,1964,2022-05-19,2023-05,6
4412,585,1177,2023-06-26,2024-03,13
4413,695,241,2023-06-26,2023-12,20
4419,384,357,2023-05-20,2023-11,14
4428,461,2090,2022-01-02,2022-11,13
4430,598,2962,2023-10-17,2024-10,9
4431,340,2832,2023-11-12,2024-06,15
4432,179,2105,2023-05-24,2023-09,5
4437,220,2307,2022-05-17,2022-11,19
4444,294,1766,2021-03-09,2022-03,10
4445,646,951,2023-06-30,2023-10,23
4450,844,854,2021-08-06,2022-03,6
4454,422,2470,2023-11-01,2024-08,12
4456,386,2917,2023-10-31,2024-04,7
4467,418,325,2021-11-30,2022-01,16
4477,600,275,2024-03-21,2024-05,4
4483,739,1247,2021-08-25,2022-06,17
4485,71,1374,2020-11-22,2021-06,6
4493,944,615,2024-04-24,2024-07,19
4497,655,754,2022-07-19,2022-11,18
4506,267,12,2022-09-17,2023-01,23
4507,159,178,2020-10-11,2021-02,18
4509,630,457,2023-04-27,2023-05,10
4514,281,47,2020-05-02,2021-04,20
4515,284,1832,2021-03-20,2022-01,9
4526,699,1244,2022-01-20,2022-04,12
4538,194,1627,2023-12-09,2024-06,19
4552,590,2433,2022-09-15,2023-06,19
4555,482,1332,2020-03-30,2020-06,5
4560,650,1592,2021-12-11,2022-12,21
4562,804,1962,2022-09-27,2023-03,12
4564,582,2160,2021-06-19,2021-12,9
4566,554,2947,2023-07-08,2024-03,10
4570,9,1165,2023-04-12,2023-05,9
4574,531,2623,2022-12-25,2023-10,7
4577,840,2735,2023-06-30,2023-09,18
4582,416,2446,2022-12-23,2023-01,12
4589,494,606,2021-01-04,2021-08,12
4593,294,1548,2023-05-13,2024-04,7
4596,28,439,2021-11-17,2022-01,8
4606,138,2563,2021-09-27,2022-01,7
4617,558,2124,2020-12-24,2021-09,7
4618,864,341,2023-10-11,2024-05,20
4624,537,655,2024-01-01,2024-06,13
4648,106,2192,2024-10-08,2024-12,21
4649,26,1785,2023-12-11,2024-07,19
4654,893,1122,2020-10-26,2021-07,20
4663,654,90,2021-09-03,2022-08,22
4666,582,719,2024-06-10,2024-11,9
4670,837,197,2024-05-18,2024-12,13
4695,340,2761,2024-08-16,2024-11,11
4696,818,2227,2022-10-29,2023-06,3
4700,587,2246,2021-08-27,2021-12,23
4702,911,1408,2024-05-04,2024-08,6
4713,639,789,2024-06-21,2024-12,3
4717,238,844,2022-06-21,2022-10,4
4729,520,103,2020-08-02,2021-03,5
4730,812,2637,2023-02-21,2024-02,14
4732,144,1810,2023-02-23,2023-09,13
4734,872,1885,2020-04-24,2020-05,11
4735,329,2055,2022-05-18,2023-02,20
4755,299,1375,2024-03-27,2024-07,12
4756,301,1646,2021-11-05,2022-07,5
4757,201,1046,2021-06-18,2021-12,11
4769,662,2243,2022-05-18,2022-11,3
4776,592,331,2023-10-13,2024-05,19
4778,160,772,2023-01-31,2023-05,6
4781,827,2480,2024-02-09,2024-03,22
4791,821,85,2021-11-25,2022-03,11
4792,191,2218,2024-08-13,2024-12,19
4797,78,2452,2022-10-15,2023-07,21
4802,931,2590,2020-12-14,2021-12,13
4814,343,1272,2023-11-11,2024-01,14
4817,217,831,2023-02-11,2023-11,3
4818,340,698,2021-12-16,2022-01,22
4829,222,374,2021-07-09,2022-02,5
4836,392,949,2020-01-26,2020-03,13
4837,179,426,2021-04-09,2021-11,21
4844,32,2025,2023-09-18,2024-04,11
4867,795,993,2021-05-20,2021-06,6
4875,882,813,2023-01-12,2023-05,20
4877,660,2204,2023-12-11,2024-09,16
4894,321,945,2020-09-15,2021-08,20
4907,444,2387,2022-06-25,2023-02,21
4911,964,222,2024-01-04,2024-04,7
4920,904,2415,2023-09-15,2023-12,8
4922,982,872,2022-06-18,2022-08,16
4928,520,471,2023-05-05,2023-08,12
4941,440,1354,2021-04-18,2021-05,17
4953,267,1215,2023-10-14,2024-10,21
4954,34,1884,2023-03-27,2023-07,4
4956,34,1218,2021-11-23,2022-03,16
4960,552,1664,2022-02-08,2022-10,8
4962,456,2481,2022-10-27,2023-03,14
4965,632,1673,2020-02-15,2021-01,24
4966,432,1054,2022-06-11,2023-06,3
4969,432,195,2021-05-02,2022-02,16
4977,44,2948,2020-02-22,2020-04,17
4979,127,2513,2022-05-02,2022-10,15
4981,230,972,2022-02-25,2022-07,18
4982,646,137,2022-12-14,2023-05,5
4983,136,1184,2020-01-19,2020-07,20
4989,271,2122,2022-08-07,2023-03,4
5007,351,2915,2021-02-26,2022-02,19
5012,143,2658,2022-05-17,2023-02,8
5035,691,2584,2020-06-10,2020-08,6
5036,268,2209,2022-08-07,2023-08,20
5040,792,2447,2020-08-07,2020-11,9
5041,898,647,2020-06-27,2021-02,20
5047,645,1564,2020-12-11,2021-09,8
5049,185,1199,2023-12-03,2024-04,24
5051,671,230,2020-12-12,2021-12,19
5057,979,1350,2021-12-25,2022-06,4
5061,230,1004,2022-06-21,2023-04,12
5064,397,517,2020-12-13,2021-04,7
5068,607,1743,2022-11-05,2023-11,10
5069,327,1230,2022-02-23,2023-02,18
5074,450,2503,2021-09-11,2022-06,13
5080,126,2153,2023-09-15,2024-05,9
5081,904,107,2023-10-16,2023-11,11
5103,58,1421,2023-04-08,2023-10,20
5113,635,2315,2022-02-11,2023-02,22
5116,853,2194,2021-11-03,2022-10,12
5123,146,2249,2020-06-28,2020-12,20
5133,381,1110,2020-06-24,2021-02,20
5138,588,324,2022-11-29,2023-02,21
5139,195,1868,2021-10-23,2022-10,17
5146,172,2567,2020-01-03,2020-10,15
5149,642,2685,2023-05-24,2023-07,15
5150,988,1026,2021-12-02,2022-10,14
5156,145,1909,2022-02-17,2022-03,3
5162,81,1991,2023-07-11,2024-05,23
5178,651,2229,2024-04-25,2024-10,15
5180,234,1328,2020-07-07,2021-02,4
5188,321,29,2020-11-10,2021-06,20
5189,482,935,2024-03-05,2024-09,15
5197,28,980,2023-07-09,2024-05,8
5201,172,2026,2024-02-28,2024-05,11
5212,756,1330,2022-05-25,2023-02,23
5214,18,2499,2023-06-02,2024-01,12
5216,695,832,2020-01-27,2020-11,11
5224,344,2238,2021-01-24,2021-10,23
5225,95,1255,2023-03-18,2023-09,21
5240,339,475,2020-09-18,2021-07,14
5246,910,2005,2021-03-19,2021-06,17
5247,172,1786,2023-10-27,2024-04,17
5249,829,412,2020-03-23,2020-09,19
5252,241,683,2021-05-23,2022-04,7
5253,931,1281,2023-01-28,2023-10,20
5256,58,1944,2023-11-06,2024-05,4
5257,732,1895,2023-07-20,2024-03,8
5271,332,2721,2020-04-22,2021-01,8
5278,764,1411,2021-08-13,2021-10,17
5287,482,1151,2022-05-29,2023-05,21
5295,927,247,2022-09-02,2023-08,21
5302,542,2820,2020-07-20,2021-03,23
5311,155,2692,2020-04-20,2020-07,21
5356,819,1260,2023-06-28,2024-03,16
5364,990,357,2021-04-22,2022-03,4
5366,980,2154,2021-07-18,2022-06,6
5367,927,144,2022-11-11,2022-12,11
5369,432,2053,2022-07-23,2022-11,23
5377,450,199,2021-08-16,2021-09,15
5385,276,2255,2023-05-18,2023-12,23
5386,368,798,2024-10-31,2024-11,21
5389,962,1613,2023-04-14,2024-03,13
5394,834,2700,2020-09-19,2021-08,4
5399,727,745,2021-04-28,2021-07,4
5400,72,1793,2021-04-28,2021-05,22
5403,416,2036,2021-04-04,2021-11,14
5405,267,1872,2021-12-25,2022-03,5
5410,747,77,2024-05-08,2024-07,10
5411,54,2346,2024-06-11,2024-10,6
5412,476,2078,2020-10-05,2020-11,9
5417,594,1070,2021-06-03,2021-10,20
5418,967,2197,2020-09-27,2021-01,17
5422,887,811,2020-07-24,2021-07,7
5423,72,292,2024-04-08,2024-08,16
5427,622,2184,2020-08-04,2021-05,7
5436,18,561,2021-10-16,2022-01,8
5439,24,2093,2022-02-03,2022-04,19
5442,385,2862,2022-10-02,2023-08,6
5446,450,1408,2024-04-27,2024-10,15
5450,854,408,2020-07-25,2020-12,6
5461,953,426,2020-07-09,2021-03,9
5462,677,1216,2020-08-16,2021-02,17
5466,172,185,2021-06-14,2022-06,14
5469,50,1436,2023-01-26,2023-04,21
5470,872,1161,2021-01-01,2021-12,17
5475,290,2419,2022-06-21,2023-06,3
5478,300,1289,2023-11-19,2024-09,17
5496,915,1031,2022-03-03,2022-09,8
5519,455,359,2020-11-11,2021-04,19
5531,174,1425,2023-06-08,2023-10,3
5537,171,747,2022-06-28,2023-02,21
5540,229,2057,2021-01-31,2021-05,11
5546,933,408,2023-08-08,2024-05,15
5547,680,2351,2022-11-10,2023-11,22
5553,581,2806,2023-08-29,2023-10,21
5560,185,2426,2022-10-03,2023-01,24
5575,363,1401,2023-11-03,2024-02,4
5585,147,2886,2024-02-03,2024-12,22
5586,72,2365,2021-08-14,2022-03,3
5592,751,2460,2022-01-27,2022-04,8
5600,676,1205,2022-12-31,2023-12,17
5607,859,2498,2020-02-16,2021-01,10
5623,68,1203,2021-10-16,2022-06,13
5624,217,375,2021-10-16,2022-04,7
5628,576,1444,2020-06-03,2021-01,14
5637,249,490,2024-03-22,2024-06,12
5645,750,2273,2022-05-06,2022-10,21
5647,256,751,2024-06-14,2024-10,7
5657,12,1784,2021-01-28,2021-10,14
5660,40,404,2021-08-18,2022-03,5
5664,599,1706,2020-10-23,2021-09,20
5666,395,366,2022-07-20,2022-10,21
5670,12,2264,2024-01-01,2024-11,9
5674,112,2470,2022-12-27,2023-09,11
5677,500,2438,2022-03-09,2023-01,18
5683,854,1702,2021-07-08,2022-01,4
5685,191,1935,2021-09-16,2022-05,11
5687,166,1848,2022-02-20,2023-02,7
5691,430,1067,2022-12-03,2023-07,10
5692,775,635,2023-04-07,2023-07,16
5698,151,94,2020-04-06,2020-08,21
5703,953,1084,2024-04-16,2024-09,9
5710,97,592,2024-05-15,2024-06,3
5720,825,1775,2023-08-19,2023-12,24
5721,12,422,2020-03-13,2020-07,14
5729,756,686,2020-07-30,2021-01,8
5734,876,882,2020-09-09,2021-07,14
5739,938,2508,2023-02-03,2023-05,10
5740,736,819,2022-08-15,2023-08,6
5742,518,670,2023-03-17,2023-11,3
5753,987,663,2022-06-08,2023-06,21
5762,789,1853,2020-07-26,2021-06,11
5764,730,500,2023-04-24,2024-02,23
5776,655,2526,2023-12-13,2024-01,18
5779,678,2451,2022-03-11,2022-11,7
5785,279,428,2023-07-30,2023-10,11
5792,915,1797,2021-06-06,2021-08,22
5796,347,1660,2023-04-05,2023-10,12
5799,866,1487,2021-11-29,2022-07,4
5801,416,2967,2022-08-09,2022-11,15
5809,911,241,2020-05-22,2020-12,22
5812,154,1307,2021-10-12,2022-09,9
5815,567,1200,2022-11-02,2023-05,19
5817,616,2974,2020-11-22,2021-10,10
5819,33,218,2023-11-17,2024-01,3
5824,847,286,2021-09-13,2022-04,6
5829,388,559,2022-02-27,2022-08,17
5835,515,1066,2020-08-05,2021-05,4
5836,313,2261,2023-11-08,2024-05,23
5838,737,396,2021-06-30,2021-07,21
5846,700,2339,2023-03-02,2023-09,21
5851,922,452,2022-06-25,2022-07,21
5856,525,2478,2020-04-23,2021-01,12
5859,502,2647,2022-09-09,2023-01,3
5862,908,2794,2020-09-15,2021-01,19
5865,295,2198,2021-09-24,2022-06,22
5872,887,732,2023-09-13,2024-03,14
5881,201,2495,2020-01-26,2020-02,15
5886,425,1267,2024-06-10,2024-11,16
5896,516,2900,2021-02-06,2021-04,12
5900,724,2925,2020-09-06,2020-10,9
5904,719,952,2020-01-06,2020-07,20
5906,920,1306,2022-01-20,2022-05,9
5910,680,334,2020-09-07,2021-04,12
5916,834,1223,2024-01-03,2024-03,5
5921,688,1069,2023-02-27,2023-10,19
5923,726,1298,2023-09-11,2023-10,17
5931,317,641,2020-10-21,2021-05,16
5935,889,1011,2020-07-20,2020-08,5
5940,178,1831,2021-12-16,2022-09,6
5942,610,1926,2022-06-21,2023-03,6
5945,372,1562,2023-02-19,2023-10,12
5946,147,2797,2022-04-27,2022-12,6
5949,276,388,2024-06-09,2024-09,9
5954,33,863,2023-06-21,2023-07,8
5957,956,2071,2022-03-04,2023-02,6
5965,903,2283,2021-06-01,2022-05,15
5975,601,14,2024-01-23,2024-06,14
5980,881,1112,2020-05-06,2020-11,16
5986,428,2318,2021-06-06,2021-11,16
5996,224,1635,2020-09-20,2020-10,20
5998,716,935,2023-05-03,2023-07,21
6000,608,1448,2023-06-29,2023-10,18
6007,842,880,2024-11-16,2024-12,21
6010,993,293,2023-04-03,2024-03,19
6013,552,1590,2023-12-01,2024-01,23
6016,449,2394,2023-12-20,2024-08,5
6018,615,1888,2020-04-03,2020-10,20
6019,615,2593,2024-05-25,2024-09,14
6025,403,484,2022-08-27,2023-04,20
6030,265,1291,2020-01-11,2020-06,16
6031,899,2611,2020-12-19,2021-11,19
6032,184,1985,2020-03-18,2021-03,4
6037,868,1392,2023-10-02,2024-01,7
6039,815,627,2022-11-02,2023-06,23
6047,95,2251,2024-03-18,2024-08,8
6051,634,1394,2020-06-15,2020-09,24
6059,994,1127,2023-02-05,2023-10,21
6064,616,724,2021-06-02,2022-05,14
6073,904,2441,2021-04-27,2021-12,19
6075,555,501,2024-02-23,2024-11,10
6082,598,183,2022-02-09,2022-09,19
6084,968,2043,2021-12-03,2022-05,5
6098,829,1901,2021-04-21,2022-03,7
6107,593,2672,2020-02-05,2020-05,23
6117,758,1099,2020-12-22,2021-03,17
6125,220,2410,2022-08-20,2022-09,17
6140,507,1475,2024-03-14,2024-11,11
6146,692,610,2020-12-17,2021-08,7
6156,260,1016,2023-10-03,2023-12,17
6161,565,292,2022-04-16,2023-03,23
6166,873,1575,2021-08-13,2022-07,3
6167,220,1692,2022-07-03,2022-10,18
6175,169,1818,2020-02-27,2020-06,7
6176,509,33,2021-07-02,2022-04,7
6185,345,1921,2022-08-03,2022-09,22
6186,751,1422,2020-10-12,2020-12,18
6188,216,1074,2022-10-05,2023-01,18
6193,604,318,2022-12-26,2023-11,4
6199,341,231,2021-04-13,2021-11,21
6201,207,1424,2021-06-10,2022-01,14
6206,473,2659,2023-11-30,2024-01,21
6214,614,2333,2021-01-09,2021-02,5
6217,298,1710,2020-03-05,2020-05,11
6218,623,2655,2020-04-20,2021-04,12
6221,728,2759,2022-07-04,2022-11,20
6231,607,1068,2024-06-09,2024-08,21
6232,97,2432,2020-10-23,2021-05,13
6237,766,2173,2022-05-23,2022-12,20
6244,778,615,2023-04-06,2023-08,3
6245,700,2240,2021-02-12,2022-02,7
6262,858,2719,2021-01-12,2021-05,18
6270,451,2566,2021-11-28,2022-07,9
6273,193,218,2022-11-26,2023-08,6
6276,207,2385,2023-09-26,2024-01,12
6281,680,2484,2021-10-05,2022-02,6
6284,251,1759,2020-12-30,2021-10,21
6303,590,1726,2021-09-27,2022-03,11
6307,326,2778,2022-01-02,2022-09,16
6316,91,2363,2020-03-22,2020-08,24
6320,801,1396,2022-09-26,2023-09,11
6323,418,2012,2022-06-01,2023-03,15
6326,340,2211,2020-06-27,2020-10,12
6328,696,899,2021-05-02,2022-04,9
6330,777,1758,2021-01-12,2021-05,14
6336,426,2151,2020-09-28,2021-05,24
6352,103,30,2020-11-27,2021-09,7
6363,218,1876,2023-05-24,2023-12,12
6366,964,1843,2021-04-23,2021-10,24
6367,648,394,2023-03-28,2023-08,11
6380,692,1036,2020-11-04,2021-10,18
6385,173,2310,2021-01-08,2022-01,19
6391,182,530,2020-01-31,2020-06,17
6392,841,796,2022-09-18,2023-07,22
6397,84,1114,2020-02-16,2020-12,15
6398,957,1834,2020-06-29,2020-08,9
6405,746,364,2023-01-10,2023-07,23
6409,459,1357,2020-03-02,2020-09,8
6413,400,1333,2023-01-22,2023-03,8
6415,562,2722,2023-03-19,2023-09,3
6418,376,2393,2020-10-12,2021-01,14
6422,327,2364,2021-05-28,2022-03,17
6423,885,14,2020-07-21,2020-11,23
6435,411,1845,2021-03-12,2022-03,23
6441,302,1573,2022-03-20,2022-07,10
6446,232,277,2023-07-31,2023-09,19
6451,745,2535,2024-08-17,2024-10,9
6452,984,227,2021-09-08,2022-05,8
6457,455,146,2024-03-17,2024-08,7
6460,492,2337,2024-04-20,2024-09,22
6463,749,2751,2023-06-10,2024-05,23
6466,702,2148,2024-06-26,2024-09,16
6477,220,1846,2021-02-23,2021-07,20
6489,253,110,2021-07-16,2022-05,3
6495,222,2008,2023-05-19,2024-02,15
6500,809,834,2020-10-29,2021-09,8
6506,655,2873,2021-10-30,2022-10,8
6512,261,1996,2023-01-15,2023-06,20
6514,133,218,2023-04-28,2023-05,7
6521,956,682,2023-04-24,2024-03,16
6534,961,602,2021-10-08,2021-11,9
6535,3,1170,2020-07-25,2020-11,13
6536,715,2834,2022-06-23,2022-09,3
6540,141,2155,2022-10-02,2022-12,14
6542,324,1072,2020-11-20,2021-11,5
6553,756,2277,2021-03-22,2022-01,7
6555,783,124,2022-10-04,2023-09,8
6559,813,2324,2020-12-23,2021-06,24
6561,288,2463,2021-03-30,2021-11,21
6562,193,813,2021-08-17,2021-12,22
6569,103,2918,2022-09-26,2023-05,6
6570,749,1945,2021-06-21,2021-10,20
6574,486,1047,2022-06-09,2022-11,4
6579,477,2125,2024-10-14,2024-12,3
6581,223,1483,2020-10-02,2021-01,3
6587,301,1357,2020-12-28,2021-03,16
6589,193,2248,2021-01-13,2021-07,15
6592,370,257,2022-04-22,2023-01,3
6595,766,1408,2021-05-18,2022-02,4
6597,850,2617,2021-10-15,2022-04,17
6606,709,1777,2021-12-23,2022-01,23
6612,157,1216,2021-09-30,2022-03,20
6627,781,786,2020-12-16,2021-06,7
6630,944,744,2022-03-29,2023-01,21
6639,913,2385,2020-03-09,2021-02,20
6651,987,2480,2020-11-17,2021-08,14
6665,922,310,2023-08-05,2024-05,6
6683,277,2210,2023-08-03,2023-10,4
6687,214,2404,2022-10-03,2023-08,10
6706,133,1188,2020-07-12,2021-04,15
6709,734,2707,2023-07-19,2024-02,19
6710,21,1908,2021-12-01,2022-08,6
6714,798,832,2023-10-01,2024-02,17
6726,810,48,2020-07-05,2020-08,18
6734,725,2252,2020-12-28,2021-03,4
6735,374,1246,2023-12-21,2024-12,9
6743,533,863,2020-11-28,2021-05,12
6746,39,2420,2023-11-09,2024-02,11
6752,610,50,2023-04-20,2023-08,11
6754,951,2786,2021-01-26,2021-02,11
6755,329,2759,2023-04-13,2023-09,15
6757,644,1385,2023-10-03,2024-05,21
6766,554,2153,2020-03-23,2020-05,3
6769,428,2356,2022-03-11,2022-04,8
6772,778,2696,2024-03-21,2024-08,15
6775,869,717,2022-10-15,2023-04,8
6780,479,354,2021-03-28,2022-01,6
6788,994,1919,2024-01-12,2024-09,18
6791,347,2561,2022-04-05,2022-09,10
6793,459,372,2023-03-14,2023-10,3
6796,39,1467,2022-01-20,2022-04,7
6801,613,2762,2020-04-02,2020-09,9
6806,532,1027,2021-04-30,2021-11,11
6818,6,1272,2024-07-04,2024-10,3
6821,591,188,2022-09-03,2023-08,7
6822,31,1310,2022-05-20,2022-10,10
6823,366,395,2020-02-01,2020-09,22
6828,357,2478,2020-04-02,2020-05,13
6831,802,1619,2020-08-26,2021-05,11
6832,73,2310,2023-02-17,2023-06,10
6836,98,655,2021-10-15,2022-10,8
6846,443,2233,2021-09-21,2022-01,17
6848,950,1856,2023-09-27,2023-12,17
6849,322,2049,2021-11-21,2022-03,24
6866,109,5,2020-04-10,2020-12,11
6867,627,2090,2021-06-05,2021-11,8
